property_title,property_location,property_area,property_bedrooms,property_bathrooms,property_description,property_agent,property_price
"
3 bedroom apartment for sale in Riruta
","

Riruta, Dagoretti South

","
121 m²
","
3
","








2

","
3 bedroom apartment off Naivasha road-Precious...
",-,"
KSh 7,500,000
"
"
4 bedroom house for sale in Karen
","

Karen, Langata

",-,"
4
","








4

","
Karen 4 Bedroom Villas for Sale
",J.M McCarthy Properties Ltd,"
KSh 65,000,000
"
"
0.9 ac land for sale in Lavington
","

Lavington, Dagoretti North

",-,-,-,"
0.9 acres vacant land for sale in Lavington - 3...
",Pam Golding Properties,"
KSh 320,000,000
"
"
3 bedroom apartment for sale in Waiyaki Way
","

Waiyaki Way, Westlands

",-,"
3
",-,"
2 and 3 bedroom apartment for sale
",-,"
KSh 11,550,000
"
"
4 bedroom apartment for sale in Kilimani
","

Kilimani, Dagoretti North

",-,"
4
","








5

","
Exquisite 4 Bedroom Apartment For Sale
",Property Boutique,"
KSh 23,000,000
"
"
1336 m² land for sale in Ngara
","

Ngara, Starehe

","
1336 m²
",-,-,"
Land for sale
",Cura International,"
KSh 90,000,000
"
"
4 bedroom apartment for sale in General Mathenge
","

Donyo Sabuk, General Mathenge, Westlands

",-,"
4
","








5

","
4 Bedroom Apartment for Sale in Westlands
",Sky Limits Ventures,"
KSh 35,000,000
"
"
5 bedroom townhouse for sale in Lavington
","

Lavington, Dagoretti North

",-,"
5
","








5

","
ULTRA MODERN AND SPACIOUS 5 BEDROOM TOWNHOUSE...
",A1 Properties Ltd,"
KSh 85,000,000
"
"
3 bedroom apartment for sale in Riverside
","

Riverside, Westlands

",-,"
3
","








4

","
CHARMING 3 BEDROOM APARTMENT IN RIVERSIDE WITH...
",A1 Properties Ltd,"
KSh 20,000,000
"
"
4 bedroom apartment for sale in Langata Area
","

Langata Area, Langata

",-,"
 4
","








4

","
4 Bedroom townhouse for sale in Langata
",Azizi Realtors,"
KSh 35,000,000
"
"
1 bedroom apartment for sale in Rosslyn
","

Limuru Road, Rosslyn, Westlands

","
44 m²
","
1
","








1

","
1 Bed-roomed luxury Apartments
",Azizi Realtors,"
KSh 4,900,000
"
"
3 bedroom apartment for sale in Lavington
","

Lavington, Dagoretti North

",-,"
3
","








2

","
Lavington 3bedroom on sale
",Canaan Properties,"
KSh 9,500,000
"
"
3 bedroom apartment for sale in Thika Road
","

Morning Side Park Apartments, Thika Road, Thika Road

","
1448 m²
","
3
","








2

","
MORNING SIDE PARK - 3 bedroom apartments plus s...
",Crystal Valuers LTD,"
KSh 14,500,000
"
"
2 bedroom apartment for sale in Kilimani
","

Kindaruma Road, Kilimani, Dagoretti North

",-,"
2
","








1

","
2 Bedroom Apartments for Sale At Heartland Gard...
",Royani Properties Limited,"
KSh 9,500,000
"
"
4 bedroom apartment for sale in Lavington
","

lavington, Lavington, Dagoretti North

","
230 m²
","
4
 ","








5

","
Spacious 4 bedrooms apartment for sale in Lavi...
",Kenya Classic Homes,"
KSh 16,000,000
"
"
4 bedroom apartment for sale in Kileleshwa
","

Kileleshwa, Dagoretti North

",-,"
4
","








5

","
4 Bedroom plus dsq for sale in Kileleshwa Nairo...
",Sky Limits Ventures,"
KSh 23,000,000
"
"
997 ft² office for sale in Upper Hill
","

Upper Hill, Langata

","
997 ft²
",-,-,"
977 SQF OFFICE SPACE FOR SALE IN UPPERHILL
",Mahalo Properties Limited,"
KSh 12,467,000
"
"
4 bedroom townhouse for sale in Westlands Area
","

Eldama lavine, Westlands Area, Westlands

",-,"
4
","








4

","
4 bedroom townhouse for sale in westlands
",Dakima Home International,"
KSh 65,000,000
"
"
1 bedroom apartment for sale in Nyari
","

Enaki Town, Nyari, Westlands

",-,"
1
","








1

","
1 Bedroom Apartment
",HassConsult,"
KSh 11,400,000
"
"
3399 m² residential land for sale in Lavington
","

Lavington, Dagoretti North

","
3399 m²
",-,-,"
0.84 ACRES VACANT LAND FOR SALE IN LAVINGTON
",Royani Properties Limited,"
KSh 150,000,000
 "
"
4 bedroom apartment for sale in Kileleshwa
","

Kileleshwa, Dagoretti North

",-,"
4
","








4

","
Luxurious 4 bedroom Apartment with Dsq.
",Wilnas Property Ltd,"
KSh 25,000,000
"
"
3 bedroom apartment for sale in Parklands
","

City, Parklands, Westlands

","
2000 ft²
","
3
","








2

","
3bedroom apartment for sale in Parklands
",SXERP REAL ESTATE,"
KSh 14,000,000
"
"
3 bedroom apartment for sale in Kiambu Road
","

500Meters from Delta Petrol Station Thindigua, Kiambu Road, Kiambu Road

",-,"
3
","








3

","
ELEGANT 3BR DUPLEX APART PLUS DSQ FOR SALE IN L...
",Apogee Realty Homes,"
KSh 12,800,000
"
"
2 bedroom apartment for sale in Kilimani
","

Kilimani, Dagoretti North

","
70 m²
","
2
","








2

","
Exquisite 2 BEDS FROM 7M TO 8.8M
",Round The Clock Homes,"
KSh 7,000,000
"
"
Residential land for sale in Kiambu Road
","

Mushroom Garden Road, Kiambu Road, Kiambu Road

",-,-,-,"
0.5-Acre Plots For Sale in Mushroom Gardens Est...
",Simkar Group Limited,"
KSh 26,000,000
"
"
4 bedroom house for sale in Hill View
","

Hillview Estate, Hill View, Westlands

",-,"
4
","








3

","
4 Bedrooms House For Sale in Hill View Estate
",Simkar Group Limited,"
KSh 110,000,000
"
"
5 bedroom apartment for sale in Parklands
","

Nairobi, Parklands, Westlands

","
5300 ft²
","
5
","








5

","
An Opulent 5 Bedroom Duplex Penthouse For Sale...
",Coral Property International Ltd,"
KSh 42,000,000
"
"
5 bedroom townhouse for sale in Lavington
","

Lavington, Dagoretti North

",-,"
5
","








5

","
Modern 5 beroom Townhouse all ensuite with Dsq.
",Wilnas Property Ltd,"
KSh 50,000,000
"
"
4 bedroom apartment for sale in Parklands
","

Ita Road, Parklands, Westlands

",-,"
4
",-,"
Beautiful 4 Bedroom Apartment
",Pam Golding Properties,"
KSh 22,500,000
"
"
7616 ft² warehouse for sale in Utawala
","

Eastern Bypass, Utawala, Embakasi

","
7616 ft²
",-,-,"
Warehouses For Sale in Eastern Bypass
",Royalgen Estates,"
KSh 30,500,000
"
"
2001 m² residential land for sale in North Muthaiga
","

Central Park Court, North Muthaiga, Muthaiga

","
2001 m²
",-,-,"
Half acre plot for sale in Muthaiga North
",Masterways Real Estate,"
KSh 55,000,000
"
"
4 bedroom house for sale in Karen
","

Karen road, Karen, Langata

",-,"
4
","








4

","
Four bedrooms plus DSQ for sale
",Pemukika Agency,"
KSh 120,000,000
 "
"
4 bedroom townhouse for sale in Dennis Pritt
","

Dennis Pritt Rd, Palm Spring Gardens, Dennis Pritt, Dagoretti North

",-,"
4
","








5

","
4 Bedroom Townhouse for sale
",Regent Management Ltd,"
KSh 69,000,000
"
"
3 bedroom apartment for sale in Riara Road
","

Riara Road, Dagoretti North

",-,"
3
","








2

","
Attractive 2 Bedroom Apartment for Sale- Kilima...
",Realty Plus,"
KSh 14,000,000
"
"
3 bedroom apartment for sale in Kileleshwa
","

Nyeri-road, Kileleshwa, Dagoretti North

","
1646 ft²
","
3
","








3

","
3 Bedroom Apartment For Sale in Kileleshwa - 3B...
",Hayer One Group,"
KSh 20,986,500
"
"
4 bedroom apartment for sale in Lavington
","

Hatheru road, Lavington, Dagoretti North

","
245 m²
","
4
","








5

","
Elegant 4 Bedrooms with Dsq Apartment for sale
",Abode Realty,"
KSh 22,000,000
"
"
1 bedroom apartment for sale in Kileleshwa
","

Oloitoktok Road, Kileleshwa, Dagoretti North

",-,"
1
","








1

","
Gigantic 1 &2 Bed Apartments For Sale
",Crystal Valuers LTD,"
KSh 7,500,000
"
"
Studio apartment for sale in Roysambu Area
","

Roysambu Area, Roysambu

",-,"
0
",-,"
GLAMOROUS, Studios & 1 Bed Apartment, ROYSAMBU
",Citiscape Valuers & Estate Agents Ltd,"
KSh 2,170,000
"
"
3 bedroom apartment for sale in Kilimani
","

Kilimani, Dagoretti North

",-,"
3
","








3

","
Executive 3 bedroom apartment with dsq for sal...
",Wilnas Property Ltd,"
KSh 30,000,000
"
"
3 bedroom apartment for sale in Parklands
","

6th, Parklands Avenue, Parklands, Westlands

","
220 m²
","
3
","








3

","
The Golden Tower Apartments
",The Urban Queen Enterprises Ltd,"
KSh 19,000,000
"
"
0.108 m² land for sale in Parklands
","

parklands, 2nd parklands, Parklands, Westlands

",-,-,-,"
1/4 acre (quarter acre) parcel of land for sale...
",Nairobi Property,"
KSh 120,000,000
"
"
4 bedroom apartment for sale in Riverside
","

Riverside, Westlands

",-,"
4
","








4

","
The Masterpiece Duplex - Olympia Gold Real Esta...
",Olympia Gold Real Estate,"
KSh 56,000,000
"
"
Residential land for sale in Runda
","

Ruaka Road, Runda, Westlands

",-,-,-,"
 0.5-Acre Plot For Sale in Runda - Ruaka Road
",Simkar Group Limited,"
KSh 53,000,000
"
"
8094 m² land for sale in Brookside
","

Brookside, Westlands

","
8094 m²
",-,-,"
2 Acres property in Brookside /Grevillea
",Royal Properties Market Limited,"
KSh 400,000,000
"
"
Land for sale in Nairobi West
","

Nairobi West, Langata

",-,-,-,"
¼ Acre for Sale in Nairobi West
",Ring Kenya Ltd,"
KSh 100,000,000
"
"
4 bedroom apartment for sale in Parklands
","

Parklands, Westlands

",-,"
4
",-,"
4 BED PARKLANDS APT
",Splendour Real Estate,"
KSh 20,000,000
"
"
3 bedroom apartment for sale in Waiyaki Way
","

Kabarsiran Avenue, Waiyaki Way, Westlands

",-,"
3
","








3

","
3-Bedroom Apartment in Westlands off Waiyaki Wa...
",Majestic Homes,"
KSh 18,000,000
"
"
2 bedroom apartment for sale in Kileleshwa
","

Kileleshwa, Dagoretti North

",-,"
2
",-,"
2-bedroom all en-suite, Gatundu Road, Kileleshw...
",Dunhill Consulting Limited,"
KSh 12,500,000
"
"
3 bedroom apartment for sale in Imara Daima
 ","

Imara Daima, Sunrise Park, Imara Daima, Embakasi

",-,"
3
","








2

","
3 Bedroom Apartment FOR SALE
",Regent Management Ltd,"
KSh 9,000,000
"
"
4 bedroom townhouse for sale in Lavington
","

Lavington, Dagoretti North

",-,"
4
","








4

","
CHARMING 4 Bed Townhouse: FINEST NEIGHBORHOOD
",Citiscape Valuers & Estate Agents Ltd,"
KSh 64,000,000
"
"
4 bedroom villa for sale in Lavington
","

Lavington, Dagoretti North

",-,"
4
","








5

","
4 Bedroom Villa in Lavington
",GiiV Realty,"
KSh 85,000,000
"
"
1.3 ac residential land for sale in Thigiri
","

Thigiri, Thigiri, Westlands

","
1 ac
",-,-,"
For sale: Thigiri near new Thigiri mall. 1.3 ac...
",First Villas,"
KSh 190,000,000
"
"
1 bedroom apartment for sale in Kilimani
","

Kilimani, Kilimani, Dagoretti North

","
450 ft²
","
1
","








1

","
1 BEDROOM APARTMENT - OVER 10% ROI
",Balis Properties,"
KSh 4,500,000
"
"
Furnished 1 bedroom apartment for sale in Kileleshwa
","

Kileleshwa, Dagoretti North

",-,"
1
",-,"
1 & 2 BED VIHIGA ROAD APARTMENT
",Splendour Real Estate,"
KSh 8,500,000
"
"
4 bedroom apartment for sale in Riverside
","

Riverside Drive, Riverside, Westlands

",-,"
4
","








5

","
4 bedroom Duplex apartment for sale in Riversid...
",Sky Limits Ventures,"
KSh 58,000,000
"
"
4 bedroom apartment for sale in Kilimani
","

Kilimani, Dagoretti North

","
270 m²
","
4
","








4

","
NEW 4 BEDROOM EXECUTIVE APARTMENT + DSQ FOR SAL...
",Splendor Holdings,"
KSh 23,000,000
"
"
3238 m² land for sale in Lavington
","

Lavington, Dagoretti North

","
3238 m²
",-,-,"
MUHOYA AVENUE PLOT FOR SALE
",Halifax Estate Agency,"
KSh 160,000,000
"
"
2024 m² residential land for sale in Runda
","

Pan African Insurance Avenue, Runda, Westlands

","
2024 m²
",-,-,"
0.55 Acres Prime Plot For Sale in Runda
",Simkar Group Limited,"
KSh 50,000,000
"
"
Furnished 3 bedroom apartment for sale in Kilimani
","

Argwings Kodhek, Kilimani, Dagoretti North

","
230 m²
","
3
","








3

","
Executive 3 Bedroom All Ensuite +DSQ;Fully Furn...
",Peech Limited,"
KSh 28,000,000
"
"
5 bedroom villa for sale in Lavington
","

Lavington, Lavington, Dagoretti North

","
590 m²
","
5
","








6

","
5 Bedrooms + Sq Luxury Villa For Sale Ksh. 65M...
",Sir Francis Marketing & Consultants Ltd,"
KSh 65,000,000
"
"
3 bedroom apartment for sale in Mombasa Road
","

Chady Road, Mombasa Road, Mombasa Road

","
124 m²
","
3
",-,"
3 Bedroom Apartment for sale in Mombasa Road
",VAAL Real Estate,"
KSh 8,500,000
"
"
4 bedroom house for sale in Westlands Area
","

Grevillea, Nairobi, Westlands Area, Westlands

","
4000 ft²
","
 4
","








3

","
4 Bedroom Townhouse For Sale In Grevillea
",Coral Property International Ltd,"
KSh 55,000,000
"
"
3 bedroom apartment for sale in Riara Road
","

Riara Road, Dagoretti North

",-,"
3
","








2

","
Homely 3bedroom apartment to let on Riara road
",Canaan Properties,"
KSh 15,000,000
"
"
2 bedroom apartment for sale in Kileleshwa
","

Kileleshwa, Dagoretti North

",-,"
2
","








2

","
2 bedroom apartment for sale in Kileleshwa
",Upper Deck Homes,"
KSh 8,500,000
"
"
3 bedroom apartment for sale in Mombasa Road
","

Mombasa Road, Mombasa Road

","
103 m²
","
3
","








2

","
2 & 3 Bed Apts for sale MOMBASA ROAD
",LYNDUM ENTERPRISES,"
KSh 8,000,000
"
"
3 bedroom apartment for sale in General Mathenge
","

General Mathenge, Westlands

",-,"
3
","








3

","
Audacious Newly built 2bedroom apartment for re...
",Canaan Properties,"
KSh 26,000,000
"
"
2 bedroom apartment for sale in Kilimani
","

kindaruma road, Kilimani, Dagoretti North

","
90 m²
","
2
","








2

","
2 bedrooms from 8.5m
",Round The Clock Homes,"
KSh 8,500,000
"
"
3 bedroom apartment for sale in Lavington
","

Lavington, Dagoretti North

",-,"
3
","








2

","
LAVINGTON, NEW 3BEDROOM APARTMENT FOR SALE M...
",Splendor Holdings,"
KSh 14,000,000
"
"
5 bedroom villa for sale in Lavington
","

Elmolo Drive, Lavington, Dagoretti North

",-,"
5
","








6

","
This is a lovely townhouse, 5 bedrooms all en-...
",Leissure Homes Kenya,"
KSh 65,000,000
"
"
2 bedroom apartment for sale in Loresho
","

Bridgeview Park Apartments, Loresho, Westlands

","
108 m²
","
2
","








2

","
2 bedrooms apartments off Waiyaki way, Loresho-...
",Crystal Valuers LTD,"
KSh 10,150,000
"
"
3 bedroom apartment for sale in Pangani
","

Pangani, Ring Road, Pangani, Starehe

",-,"
3
","








3

","
Affordable Apartments 3 Bedroom Duplexes for sa...
",Regent Management Ltd,"
KSh 10,000,000
"
"
773 m² office for sale in Westlands Area
","

Woodvale Grove, Westlands Area, Westlands

","
773 m²
",-,-,"
Prime Office/Retail/Restaurant For Sale In West...
",Simkar Group Limited,"
KSh 82,378,560
"
"
3 bedroom apartment for sale in Kilimani
","

Hekima Road Off Ngong Rd, Kilimani, Dagoretti North

","
144 m²
","
3
","








3

","
Executive 3 Bedroom Apartment 2 Ensuite+DSQ
",Peech Limited,"
KSh 12,500,000
"
"
3 bedroom apartment for sale in Kahawa West
","

Richland Pointe Apartments, Kahawa West, Roysambu

","
125 m²
","
3
","








3

","
Richland Pointe - 3 bedroom apartments for sale...
",Crystal Valuers LTD,"
KSh 9,000,000
"
"
4 bedroom townhouse for sale in Lavington
","

Lavington, Dagoretti North

",-,"
4
","








5

","
Imora
",HassConsult,"
KSh 60,000,000
"
"
3 bedroom apartment for sale in Imara Daima
","

Mombasa Road, Mombasa Road, Imara Daima, Embakasi

",-,"
3
","








3

","
EXQUISITE 3 BEDROOMS APARTMENT FOR SALE AT IMAR...
",THE GRAND RAVIX LIMITED,"
KSh 9,300,000
"
"
3 bedroom apartment for sale in Pangani
","

1015p, Pangani, Starehe

","
1300 ft²
","
3
","








3

","
Superbly designed three bedroom apartment withi...
",Ace Realtors Limited,"
KSh 8,500,000
"
"
4 bedroom townhouse for sale in Karen
","

Karen, Karen, Langata

","
2023 m²
","
4
","








4

","
4 Bedroom All En-Suite Townhouses For Sale in K...
",Simkar Group Limited,"
KSh 90,000,000
"
"
3 bedroom apartment for sale in Kiambu Road
","

Kiambu Road, Kiambu Road

","
144 m²
","
3
","








3

","
3 bedroom plus sq apartments for sale along Kia...
",Crystal Valuers LTD,"
KSh 12,000,000
"
"
2023 m² residential land for sale in Runda
","

Runda, Westlands

","
2023 m²
",-,-,"
Alarming 0.5 Acre Plot For Sale In Runda In A G...
",LIflac Properties,"
KSh 33,000,000
"
"
3 bedroom apartment for sale in Ngong Road
","

Adams Arcade, Ngong Road, Ngong Road

","
130 m²
","
3
","








3

","
MODERN 3 BEDROOMS APARTMENT FOR SALE ON NGONG R...
",Abode Realty,"
 KSh 11,000,000
"
"
4 bedroom townhouse for sale in Kiambu Road
","

Kiambu Road, Kiambu Road

",-,"
4
","








5

","
Serene 4 bedroom townhouse for sale in Kiambu R...
",Ge-Mac Property Solutions,"
KSh 34,000,000
"
"
4 bedroom townhouse for sale in Lavington
","

Lavington, Dagoretti North

",-,"
4
","








3

","
4 BEDROOM TOWNHOUSE FOR SALE IN LAVINGTON, NAIR...
",Knight Frank Kenya,"
KSh 52,000,000
"
"
0.5 ac land for sale in Kiambu Road
","

Njathaini, Kiambu Road, Kiambu Road

",-,-,-,"
0.5 Ac land for sale off Kiambu Road, Njathaini...
",-,"
KSh 20,000,000
"
"
2024 m² residential land for sale in Ridgeways
","

Ridgeways, Ridgeways

","
2024 m²
",-,-,"
Ridgeways 1/2 Acre Residential Plot on Quick Sa...
",Afrique Properties Limited,"
KSh 35,000,000
"
"
1 ac land for sale in Karen
","

Mundenderu Road, Karen, Langata

","
1 ac
",-,-,"
1 Acre Plot for Sale in Langata
",Knight Frank Kenya,"
KSh 45,000,000
"
"
2 bedroom apartment for sale in Kilimani
","

Kilimani, Dagoretti North

","
105 m²
","
2
",-,"
2 BEDROOM APARTMENT FOR SALE IN KILIMANI (NEW...
",Splendor Holdings,"
KSh 8,500,000
"
"
3 bedroom apartment for sale in Riverside
","

Riverside, Westlands

","
170 m²
","
3
","








4

","
3 Bedroom Plus SQ For Sale in Riverside
",Nuru Breeze Homes Realty Limited,"
KSh 20,000,000
"
"
4 bedroom apartment for sale in Lavington
","

Kingara Road, Lavington, Dagoretti North

","
372 m²
","
4
","








5

","
Lovely Penthouse In Lavington
",Simkar Group Limited,"
KSh 38,000,000
"
"
1 bedroom apartment for sale in Thika Road
","

Thika Road, Thika Road

",-,"
1
","








1

","
1 bedroom apartment off Thika road
",-,"
KSh 2,500,000
"
"
2 bedroom apartment for sale in Kiambu Road
","

Tatu City, Kiambu Road, Kiambu Road

","
85 m²
","
2
","








2

","
Spacious 2 and 3 Bedrooms FOR SALE in Tatu City...
",Sir Francis Marketing & Consultants Ltd,"
KSh 6,000,000
"
"
2 bedroom apartment for sale in Kilimani
","

Kilimani, Dagoretti North

",-,"
2
","








2

","
Spacious and lovely 2 bedroom apartment for sal...
",Wilnas Property Ltd,"
KSh 8,500,000
"
"
1 bedroom apartment for sale in Westlands Area
","

Westlands Area, Westlands

","
65 m²
","
1
","








1

","
1 and 2 bedroom apartment for sale in Westlands
",-,"
KSh 12,029,335
"
"
0.5 ac land for sale in Karen
","

KAREN, KAREN END, Karen, Langata

",-,-,-,"
KAREN 1/2 ACRE
",Hadimans Properties,"
KSh 35,000,000
"
"
5 bedroom house for sale in Kitisuru
","

Eldama Ravine Road, Kitisuru, Westlands

","
1000 m²
","
5
","








5

","
Newly five bedroom house
",Rayalink Properties,"
KSh 68,000,000
"
"
2 bedroom apartment for sale in Kiambu Road
","

Thindigua, Kiambu Road, Kiambu Road

",-,"
2
","








2

","
RUNDA ROYALE APARTMENTS FOR SALE
",M-VAL,"
KSh 8,500,000
"
"
2 bedroom apartment for sale in Pangani
","

Pangani, Starehe

","
60 m²
","
2
","








2

","
Oasis Apartments by Pramukh Developers Limited
",Pramukh Developers Limited,"
KSh 6,700,000
"
"
2 bedroom apartment for sale in Riverside
","

Riverside, Westlands

",-,"
2
","








1

","
Peaceful 2 Bedroom Apartment for Sale – Riversi...
",Realty Plus,"
KSh 15,000,000
"
"
2 bedroom apartment for sale in Westlands Area
","

Westlands Area, Westlands

",-,"
2
",-,"
2 bedroom apartment for sale in Westlands Area
",Dunhill Consulting Limited,"
KSh 25,000,000
"
